Nacionalidad;Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Año;Total
Ghana;Hombres;Total Nacional;19 Melilla;2018;0
Ghana;Mujeres;Total Nacional;01 Andalucía;2022;547
Ghana;Mujeres;Total Nacional;01 Andalucía;2021;529
Ghana;Mujeres;Total Nacional;01 Andalucía;2020;532
Ghana;Mujeres;Total Nacional;01 Andalucía;2019;476
Ghana;Mujeres;Total Nacional;01 Andalucía;2018;442
Ghana;Mujeres;Total Nacional;02 Aragón;2022;933
Ghana;Mujeres;Total Nacional;02 Aragón;2021;838
Ghana;Mujeres;Total Nacional;02 Aragón;2020;765
Ghana;Mujeres;Total Nacional;02 Aragón;2019;682
Ghana;Mujeres;Total Nacional;02 Aragón;2018;598
Ghana;Mujeres;Total Nacional;03 Asturias, Principado de;2022;25
Ghana;Mujeres;Total Nacional;03 Asturias, Principado de;2021;27
Ghana;Mujeres;Total Nacional;03 Asturias, Principado de;2020;28
Ghana;Mujeres;Total Nacional;03 Asturias, Principado de;2019;22
Ghana;Mujeres;Total Nacional;03 Asturias, Principado de;2018;18
Ghana;Mujeres;Total Nacional;04 Balears, Illes;2022;115
Ghana;Mujeres;Total Nacional;04 Balears, Illes;2021;113
Ghana;Mujeres;Total Nacional;04 Balears, Illes;2020;112
Ghana;Mujeres;Total Nacional;04 Balears, Illes;2019;113
Ghana;Mujeres;Total Nacional;04 Balears, Illes;2018;101
Ghana;Mujeres;Total Nacional;05 Canarias;2022;126
Ghana;Mujeres;Total Nacional;05 Canarias;2021;125
Ghana;Mujeres;Total Nacional;05 Canarias;2020;122
Ghana;Mujeres;Total Nacional;05 Canarias;2019;125
Ghana;Mujeres;Total Nacional;05 Canarias;2018;126
Ghana;Mujeres;Total Nacional;06 Cantabria;2022;13
Ghana;Mujeres;Total Nacional;06 Cantabria;2021;10
Ghana;Mujeres;Total Nacional;06 Cantabria;2020;18
Ghana;Mujeres;Total Nacional;06 Cantabria;2019;18
Ghana;Mujeres;Total Nacional;06 Cantabria;2018;16
Ghana;Mujeres;Total Nacional;07 Castilla y León;2022;119
Ghana;Mujeres;Total Nacional;07 Castilla y León;2021;113
Ghana;Mujeres;Total Nacional;07 Castilla y León;2020;104
Ghana;Mujeres;Total Nacional;07 Castilla y León;2019;77
Ghana;Mujeres;Total Nacional;07 Castilla y León;2018;76
Ghana;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;48
Ghana;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;50
Ghana;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;52
Ghana;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;61
Ghana;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;59
Ghana;Mujeres;Total Nacional;09 Cataluña;2022;2.671
Ghana;Mujeres;Total Nacional;09 Cataluña;2021;2.402
Ghana;Mujeres;Total Nacional;09 Cataluña;2020;2.226
Ghana;Mujeres;Total Nacional;09 Cataluña;2019;2.043
Ghana;Mujeres;Total Nacional;09 Cataluña;2018;1.865
Ghana;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;133
Ghana;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;136
Ghana;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;141
Ghana;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;132
Ghana;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;127
Ghana;Mujeres;Total Nacional;11 Extremadura;2022;1
Ghana;Mujeres;Total Nacional;11 Extremadura;2021;2
Ghana;Mujeres;Total Nacional;11 Extremadura;2020;2
Ghana;Mujeres;Total Nacional;11 Extremadura;2019;1
Ghana;Mujeres;Total Nacional;11 Extremadura;2018;1
Ghana;Mujeres;Total Nacional;12 Galicia;2022;94
Ghana;Mujeres;Total Nacional;12 Galicia;2021;87
Ghana;Mujeres;Total Nacional;12 Galicia;2020;92
Ghana;Mujeres;Total Nacional;12 Galicia;2019;71
Ghana;Mujeres;Total Nacional;12 Galicia;2018;54
Ghana;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;210
Ghana;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;215
Ghana;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;200
Ghana;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;183
Ghana;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;186
Ghana;Mujeres;Total Nacional;14 Murcia, Región de;2022;429
Ghana;Mujeres;Total Nacional;14 Murcia, Región de;2021;364
Ghana;Mujeres;Total Nacional;14 Murcia, Región de;2020;333
Ghana;Mujeres;Total Nacional;14 Murcia, Región de;2019;300
Ghana;Mujeres;Total Nacional;14 Murcia, Región de;2018;249
Ghana;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;181
Ghana;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;174
Ghana;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;156
Ghana;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;155
Ghana;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;147
Ghana;Mujeres;Total Nacional;16 País Vasco;2022;295
Ghana;Mujeres;Total Nacional;16 País Vasco;2021;291
Ghana;Mujeres;Total Nacional;16 País Vasco;2020;278
Ghana;Mujeres;Total Nacional;16 País Vasco;2019;278
Ghana;Mujeres;Total Nacional;16 País Vasco;2018;257
Ghana;Mujeres;Total Nacional;17 Rioja, La;2022;89
Ghana;Mujeres;Total Nacional;17 Rioja, La;2021;92
Ghana;Mujeres;Total Nacional;17 Rioja, La;2020;89
Ghana;Mujeres;Total Nacional;17 Rioja, La;2019;87
Ghana;Mujeres;Total Nacional;17 Rioja, La;2018;86
Ghana;Mujeres;Total Nacional;18 Ceuta;2022;0
Ghana;Mujeres;Total Nacional;18 Ceuta;2021;0
Ghana;Mujeres;Total Nacional;18 Ceuta;2020;0
Ghana;Mujeres;Total Nacional;18 Ceuta;2019;0
Ghana;Mujeres;Total Nacional;18 Ceuta;2018;0
Ghana;Mujeres;Total Nacional;19 Melilla;2022;1
Ghana;Mujeres;Total Nacional;19 Melilla;2021;1
Ghana;Mujeres;Total Nacional;19 Melilla;2020;0
Ghana;Mujeres;Total Nacional;19 Melilla;2019;0
Ghana;Mujeres;Total Nacional;19 Melilla;2018;0
Guinea;Hombres;Total Nacional;01 Andalucía;2022;1.225
Guinea;Hombres;Total Nacional;01 Andalucía;2021;1.271
Guinea;Hombres;Total Nacional;01 Andalucía;2020;1.257
Guinea;Hombres;Total Nacional;01 Andalucía;2019;1.134
Guinea;Hombres;Total Nacional;01 Andalucía;2018;994
Guinea;Hombres;Total Nacional;02 Aragón;2022;507
Guinea;Hombres;Total Nacional;02 Aragón;2021;515
Guinea;Hombres;Total Nacional;02 Aragón;2020;534
Guinea;Hombres;Total Nacional;02 Aragón;2019;482
Guinea;Hombres;Total Nacional;02 Aragón;2018;433
Guinea;Hombres;Total Nacional;03 Asturias, Principado de;2022;60
Guinea;Hombres;Total Nacional;03 Asturias, Principado de;2021;65
Guinea;Hombres;Total Nacional;03 Asturias, Principado de;2020;76
Guinea;Hombres;Total Nacional;03 Asturias, Principado de;2019;64
Guinea;Hombres;Total Nacional;03 Asturias, Principado de;2018;36
Guinea;Hombres;Total Nacional;04 Balears, Illes;2022;124
Guinea;Hombres;Total Nacional;04 Balears, Illes;2021;109
Guinea;Hombres;Total Nacional;04 Balears, Illes;2020;115
Guinea;Hombres;Total Nacional;04 Balears, Illes;2019;114
Guinea;Hombres;Total Nacional;04 Balears, Illes;2018;107
Guinea;Hombres;Total Nacional;05 Canarias;2022;308
Guinea;Hombres;Total Nacional;05 Canarias;2021;323
Guinea;Hombres;Total Nacional;05 Canarias;2020;343
Guinea;Hombres;Total Nacional;05 Canarias;2019;356
Guinea;Hombres;Total Nacional;05 Canarias;2018;376
Guinea;Hombres;Total Nacional;06 Cantabria;2022;41
Guinea;Hombres;Total Nacional;06 Cantabria;2021;48
Guinea;Hombres;Total Nacional;06 Cantabria;2020;55
Guinea;Hombres;Total Nacional;06 Cantabria;2019;43
Guinea;Hombres;Total Nacional;06 Cantabria;2018;33
Guinea;Hombres;Total Nacional;07 Castilla y León;2022;154
Guinea;Hombres;Total Nacional;07 Castilla y León;2021;163
Guinea;Hombres;Total Nacional;07 Castilla y León;2020;139
Guinea;Hombres;Total Nacional;07 Castilla y León;2019;98
Guinea;Hombres;Total Nacional;07 Castilla y León;2018;56
Guinea;Hombres;Total Nacional;08 Castilla - La Mancha;2022;279
Guinea;Hombres;Total Nacional;08 Castilla - La Mancha;2021;264
Guinea;Hombres;Total Nacional;08 Castilla - La Mancha;2020;259
Guinea;Hombres;Total Nacional;08 Castilla - La Mancha;2019;203
Guinea;Hombres;Total Nacional;08 Castilla - La Mancha;2018;159
Guinea;Hombres;Total Nacional;09 Cataluña;2022;2.876
Guinea;Hombres;Total Nacional;09 Cataluña;2021;2.993
Guinea;Hombres;Total Nacional;09 Cataluña;2020;3.050
Guinea;Hombres;Total Nacional;09 Cataluña;2019;2.936
Guinea;Hombres;Total Nacional;09 Cataluña;2018;2.859
Guinea;Hombres;Total Nacional;10 Comunitat Valenciana;2022;556
Guinea;Hombres;Total Nacional;10 Comunitat Valenciana;2021;552
Guinea;Hombres;Total Nacional;10 Comunitat Valenciana;2020;566
Guinea;Hombres;Total Nacional;10 Comunitat Valenciana;2019;496
Guinea;Hombres;Total Nacional;10 Comunitat Valenciana;2018;406
Guinea;Hombres;Total Nacional;11 Extremadura;2022;38
Guinea;Hombres;Total Nacional;11 Extremadura;2021;47
Guinea;Hombres;Total Nacional;11 Extremadura;2020;44
Guinea;Hombres;Total Nacional;11 Extremadura;2019;35
Guinea;Hombres;Total Nacional;11 Extremadura;2018;27
Guinea;Hombres;Total Nacional;12 Galicia;2022;64
Guinea;Hombres;Total Nacional;12 Galicia;2021;79
Guinea;Hombres;Total Nacional;12 Galicia;2020;76
Guinea;Hombres;Total Nacional;12 Galicia;2019;59
Guinea;Hombres;Total Nacional;12 Galicia;2018;44
Guinea;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;930
Guinea;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;1.014
Guinea;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;1.028
Guinea;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;876
Guinea;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;870
Guinea;Hombres;Total Nacional;14 Murcia, Región de;2022;467
Guinea;Hombres;Total Nacional;14 Murcia, Región de;2021;473
Guinea;Hombres;Total Nacional;14 Murcia, Región de;2020;475
Guinea;Hombres;Total Nacional;14 Murcia, Región de;2019;408
Guinea;Hombres;Total Nacional;14 Murcia, Región de;2018;350
Guinea;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;111
Guinea;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;113
Guinea;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;115
Guinea;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;109
Guinea;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;84
Guinea;Hombres;Total Nacional;16 País Vasco;2022;378
Guinea;Hombres;Total Nacional;16 País Vasco;2021;404
Guinea;Hombres;Total Nacional;16 País Vasco;2020;405
Guinea;Hombres;Total Nacional;16 País Vasco;2019;351
Guinea;Hombres;Total Nacional;16 País Vasco;2018;323
Guinea;Hombres;Total Nacional;17 Rioja, La;2022;66
Guinea;Hombres;Total Nacional;17 Rioja, La;2021;66
Guinea;Hombres;Total Nacional;17 Rioja, La;2020;59
Guinea;Hombres;Total Nacional;17 Rioja, La;2019;61
Guinea;Hombres;Total Nacional;17 Rioja, La;2018;58
Guinea;Hombres;Total Nacional;18 Ceuta;2022;1
Guinea;Hombres;Total Nacional;18 Ceuta;2021;1
Guinea;Hombres;Total Nacional;18 Ceuta;2020;0
Guinea;Hombres;Total Nacional;18 Ceuta;2019;0
Guinea;Hombres;Total Nacional;18 Ceuta;2018;0
Guinea;Hombres;Total Nacional;19 Melilla;2022;2
Guinea;Hombres;Total Nacional;19 Melilla;2021;1
Guinea;Hombres;Total Nacional;19 Melilla;2020;1
Guinea;Hombres;Total Nacional;19 Melilla;2019;1
Guinea;Hombres;Total Nacional;19 Melilla;2018;1
Guinea;Mujeres;Total Nacional;01 Andalucía;2022;209
Guinea;Mujeres;Total Nacional;01 Andalucía;2021;210
Guinea;Mujeres;Total Nacional;01 Andalucía;2020;218
Guinea;Mujeres;Total Nacional;01 Andalucía;2019;178
Guinea;Mujeres;Total Nacional;01 Andalucía;2018;155
Guinea;Mujeres;Total Nacional;02 Aragón;2022;378
Guinea;Mujeres;Total Nacional;02 Aragón;2021;369
Guinea;Mujeres;Total Nacional;02 Aragón;2020;392
Guinea;Mujeres;Total Nacional;02 Aragón;2019;375
Guinea;Mujeres;Total Nacional;02 Aragón;2018;359
Guinea;Mujeres;Total Nacional;03 Asturias, Principado de;2022;14
Guinea;Mujeres;Total Nacional;03 Asturias, Principado de;2021;13
Guinea;Mujeres;Total Nacional;03 Asturias, Principado de;2020;15
Guinea;Mujeres;Total Nacional;03 Asturias, Principado de;2019;13
Guinea;Mujeres;Total Nacional;03 Asturias, Principado de;2018;13
Guinea;Mujeres;Total Nacional;04 Balears, Illes;2022;91
Guinea;Mujeres;Total Nacional;04 Balears, Illes;2021;92
Guinea;Mujeres;Total Nacional;04 Balears, Illes;2020;97
Guinea;Mujeres;Total Nacional;04 Balears, Illes;2019;98
Guinea;Mujeres;Total Nacional;04 Balears, Illes;2018;102
Guinea;Mujeres;Total Nacional;05 Canarias;2022;188
Guinea;Mujeres;Total Nacional;05 Canarias;2021;188
Guinea;Mujeres;Total Nacional;05 Canarias;2020;177
Guinea;Mujeres;Total Nacional;05 Canarias;2019;173
Guinea;Mujeres;Total Nacional;05 Canarias;2018;172
Guinea;Mujeres;Total Nacional;06 Cantabria;2022;5
Guinea;Mujeres;Total Nacional;06 Cantabria;2021;2
Guinea;Mujeres;Total Nacional;06 Cantabria;2020;2
Guinea;Mujeres;Total Nacional;06 Cantabria;2019;1
Guinea;Mujeres;Total Nacional;06 Cantabria;2018;4
Guinea;Mujeres;Total Nacional;07 Castilla y León;2022;35
Guinea;Mujeres;Total Nacional;07 Castilla y León;2021;37
Guinea;Mujeres;Total Nacional;07 Castilla y León;2020;28
Guinea;Mujeres;Total Nacional;07 Castilla y León;2019;22
Guinea;Mujeres;Total Nacional;07 Castilla y León;2018;21
Guinea;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;66
Guinea;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;54
Guinea;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;61
Guinea;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;53
Guinea;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;55
Guinea;Mujeres;Total Nacional;09 Cataluña;2022;1.202
Guinea;Mujeres;Total Nacional;09 Cataluña;2021;1.185
Guinea;Mujeres;Total Nacional;09 Cataluña;2020;1.243
Guinea;Mujeres;Total Nacional;09 Cataluña;2019;1.260
Guinea;Mujeres;Total Nacional;09 Cataluña;2018;1.284
Guinea;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;170
Guinea;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;179
Guinea;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;185
Guinea;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;170
Guinea;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;181
Guinea;Mujeres;Total Nacional;11 Extremadura;2022;3
Guinea;Mujeres;Total Nacional;11 Extremadura;2021;4
Guinea;Mujeres;Total Nacional;11 Extremadura;2020;5
Guinea;Mujeres;Total Nacional;11 Extremadura;2019;8
Guinea;Mujeres;Total Nacional;11 Extremadura;2018;6
Guinea;Mujeres;Total Nacional;12 Galicia;2022;22
Guinea;Mujeres;Total Nacional;12 Galicia;2021;18
Guinea;Mujeres;Total Nacional;12 Galicia;2020;13
Guinea;Mujeres;Total Nacional;12 Galicia;2019;11
Guinea;Mujeres;Total Nacional;12 Galicia;2018;11
Guinea;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;303
Guinea;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;310
Guinea;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;325
Guinea;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;313
Guinea;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;318
Guinea;Mujeres;Total Nacional;14 Murcia, Región de;2022;65
Guinea;Mujeres;Total Nacional;14 Murcia, Región de;2021;64
Guinea;Mujeres;Total Nacional;14 Murcia, Región de;2020;71
Guinea;Mujeres;Total Nacional;14 Murcia, Región de;2019;68
Guinea;Mujeres;Total Nacional;14 Murcia, Región de;2018;58
Guinea;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;59
Guinea;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;60
Guinea;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;64
Guinea;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;57
Guinea;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;56
Guinea;Mujeres;Total Nacional;16 País Vasco;2022;103
Guinea;Mujeres;Total Nacional;16 País Vasco;2021;113
Guinea;Mujeres;Total Nacional;16 País Vasco;2020;114
Guinea;Mujeres;Total Nacional;16 País Vasco;2019;118
Guinea;Mujeres;Total Nacional;16 País Vasco;2018;117
Guinea;Mujeres;Total Nacional;17 Rioja, La;2022;62
Guinea;Mujeres;Total Nacional;17 Rioja, La;2021;65
Guinea;Mujeres;Total Nacional;17 Rioja, La;2020;67
Guinea;Mujeres;Total Nacional;17 Rioja, La;2019;65
Guinea;Mujeres;Total Nacional;17 Rioja, La;2018;71
Guinea;Mujeres;Total Nacional;18 Ceuta;2022;0
Guinea;Mujeres;Total Nacional;18 Ceuta;2021;1
Guinea;Mujeres;Total Nacional;18 Ceuta;2020;2
Guinea;Mujeres;Total Nacional;18 Ceuta;2019;2
Guinea;Mujeres;Total Nacional;18 Ceuta;2018;0
Guinea;Mujeres;Total Nacional;19 Melilla;2022;0
Guinea;Mujeres;Total Nacional;19 Melilla;2021;0
Guinea;Mujeres;Total Nacional;19 Melilla;2020;0
Guinea;Mujeres;Total Nacional;19 Melilla;2019;0
Guinea;Mujeres;Total Nacional;19 Melilla;2018;0
Guinea Ecuatorial;Hombres;Total Nacional;01 Andalucía;2022;206
Guinea Ecuatorial;Hombres;Total Nacional;01 Andalucía;2021;191
Guinea Ecuatorial;Hombres;Total Nacional;01 Andalucía;2020;198
Guinea Ecuatorial;Hombres;Total Nacional;01 Andalucía;2019;194
Guinea Ecuatorial;Hombres;Total Nacional;01 Andalucía;2018;177
Guinea Ecuatorial;Hombres;Total Nacional;02 Aragón;2022;295
Guinea Ecuatorial;Hombres;Total Nacional;02 Aragón;2021;278
Guinea Ecuatorial;Hombres;Total Nacional;02 Aragón;2020;282
Guinea Ecuatorial;Hombres;Total Nacional;02 Aragón;2019;281
Guinea Ecuatorial;Hombres;Total Nacional;02 Aragón;2018;254
Guinea Ecuatorial;Hombres;Total Nacional;03 Asturias, Principado de;2022;51
Guinea Ecuatorial;Hombres;Total Nacional;03 Asturias, Principado de;2021;55
Guinea Ecuatorial;Hombres;Total Nacional;03 Asturias, Principado de;2020;59
Guinea Ecuatorial;Hombres;Total Nacional;03 Asturias, Principado de;2019;64
Guinea Ecuatorial;Hombres;Total Nacional;03 Asturias, Principado de;2018;64
Guinea Ecuatorial;Hombres;Total Nacional;04 Balears, Illes;2022;78
Guinea Ecuatorial;Hombres;Total Nacional;04 Balears, Illes;2021;92
Guinea Ecuatorial;Hombres;Total Nacional;04 Balears, Illes;2020;95
Guinea Ecuatorial;Hombres;Total Nacional;04 Balears, Illes;2019;82
Guinea Ecuatorial;Hombres;Total Nacional;04 Balears, Illes;2018;88
Guinea Ecuatorial;Hombres;Total Nacional;05 Canarias;2022;92
Guinea Ecuatorial;Hombres;Total Nacional;05 Canarias;2021;99
Guinea Ecuatorial;Hombres;Total Nacional;05 Canarias;2020;103
Guinea Ecuatorial;Hombres;Total Nacional;05 Canarias;2019;110
Guinea Ecuatorial;Hombres;Total Nacional;05 Canarias;2018;115
Guinea Ecuatorial;Hombres;Total Nacional;06 Cantabria;2022;42
Guinea Ecuatorial;Hombres;Total Nacional;06 Cantabria;2021;33
Guinea Ecuatorial;Hombres;Total Nacional;06 Cantabria;2020;34
Guinea Ecuatorial;Hombres;Total Nacional;06 Cantabria;2019;30
Guinea Ecuatorial;Hombres;Total Nacional;06 Cantabria;2018;38
Guinea Ecuatorial;Hombres;Total Nacional;07 Castilla y León;2022;106
Guinea Ecuatorial;Hombres;Total Nacional;07 Castilla y León;2021;116
Guinea Ecuatorial;Hombres;Total Nacional;07 Castilla y León;2020;118
Guinea Ecuatorial;Hombres;Total Nacional;07 Castilla y León;2019;107
Guinea Ecuatorial;Hombres;Total Nacional;07 Castilla y León;2018;94
Guinea Ecuatorial;Hombres;Total Nacional;08 Castilla - La Mancha;2022;314
Guinea Ecuatorial;Hombres;Total Nacional;08 Castilla - La Mancha;2021;284
Guinea Ecuatorial;Hombres;Total Nacional;08 Castilla - La Mancha;2020;274
Guinea Ecuatorial;Hombres;Total Nacional;08 Castilla - La Mancha;2019;249
Guinea Ecuatorial;Hombres;Total Nacional;08 Castilla - La Mancha;2018;232
Guinea Ecuatorial;Hombres;Total Nacional;09 Cataluña;2022;471
Guinea Ecuatorial;Hombres;Total Nacional;09 Cataluña;2021;475
Guinea Ecuatorial;Hombres;Total Nacional;09 Cataluña;2020;511
Guinea Ecuatorial;Hombres;Total Nacional;09 Cataluña;2019;508
Guinea Ecuatorial;Hombres;Total Nacional;09 Cataluña;2018;513
Guinea Ecuatorial;Hombres;Total Nacional;10 Comunitat Valenciana;2022;648
Guinea Ecuatorial;Hombres;Total Nacional;10 Comunitat Valenciana;2021;656
Guinea Ecuatorial;Hombres;Total Nacional;10 Comunitat Valenciana;2020;735
Guinea Ecuatorial;Hombres;Total Nacional;10 Comunitat Valenciana;2019;691
Guinea Ecuatorial;Hombres;Total Nacional;10 Comunitat Valenciana;2018;689
Guinea Ecuatorial;Hombres;Total Nacional;11 Extremadura;2022;17
Guinea Ecuatorial;Hombres;Total Nacional;11 Extremadura;2021;17
Guinea Ecuatorial;Hombres;Total Nacional;11 Extremadura;2020;22
Guinea Ecuatorial;Hombres;Total Nacional;11 Extremadura;2019;16
Guinea Ecuatorial;Hombres;Total Nacional;11 Extremadura;2018;18
Guinea Ecuatorial;Hombres;Total Nacional;12 Galicia;2022;46
Guinea Ecuatorial;Hombres;Total Nacional;12 Galicia;2021;43
Guinea Ecuatorial;Hombres;Total Nacional;12 Galicia;2020;43
Guinea Ecuatorial;Hombres;Total Nacional;12 Galicia;2019;39
Guinea Ecuatorial;Hombres;Total Nacional;12 Galicia;2018;43
Guinea Ecuatorial;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;1.902
Guinea Ecuatorial;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;1.968
Guinea Ecuatorial;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;2.081
Guinea Ecuatorial;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;2.084
Guinea Ecuatorial;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;2.087
Guinea Ecuatorial;Hombres;Total Nacional;14 Murcia, Región de;2022;93
Guinea Ecuatorial;Hombres;Total Nacional;14 Murcia, Región de;2021;88
Guinea Ecuatorial;Hombres;Total Nacional;14 Murcia, Región de;2020;97
Guinea Ecuatorial;Hombres;Total Nacional;14 Murcia, Región de;2019;90
Guinea Ecuatorial;Hombres;Total Nacional;14 Murcia, Región de;2018;81
Guinea Ecuatorial;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;36
Guinea Ecuatorial;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;44
Guinea Ecuatorial;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;40
Guinea Ecuatorial;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;39
Guinea Ecuatorial;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;30
Guinea Ecuatorial;Hombres;Total Nacional;16 País Vasco;2022;265
Guinea Ecuatorial;Hombres;Total Nacional;16 País Vasco;2021;279
Guinea Ecuatorial;Hombres;Total Nacional;16 País Vasco;2020;278
Guinea Ecuatorial;Hombres;Total Nacional;16 País Vasco;2019;279
Guinea Ecuatorial;Hombres;Total Nacional;16 País Vasco;2018;272
Guinea Ecuatorial;Hombres;Total Nacional;17 Rioja, La;2022;29
Guinea Ecuatorial;Hombres;Total Nacional;17 Rioja, La;2021;31
Guinea Ecuatorial;Hombres;Total Nacional;17 Rioja, La;2020;32
Guinea Ecuatorial;Hombres;Total Nacional;17 Rioja, La;2019;23
Guinea Ecuatorial;Hombres;Total Nacional;17 Rioja, La;2018;24
Guinea Ecuatorial;Hombres;Total Nacional;18 Ceuta;2022;0
Guinea Ecuatorial;Hombres;Total Nacional;18 Ceuta;2021;0
Guinea Ecuatorial;Hombres;Total Nacional;18 Ceuta;2020;0
Guinea Ecuatorial;Hombres;Total Nacional;18 Ceuta;2019;0
Guinea Ecuatorial;Hombres;Total Nacional;18 Ceuta;2018;0
Guinea Ecuatorial;Hombres;Total Nacional;19 Melilla;2022;0
Guinea Ecuatorial;Hombres;Total Nacional;19 Melilla;2021;1
Guinea Ecuatorial;Hombres;Total Nacional;19 Melilla;2020;0
Guinea Ecuatorial;Hombres;Total Nacional;19 Melilla;2019;0
Guinea Ecuatorial;Hombres;Total Nacional;19 Melilla;2018;0
Guinea Ecuatorial;Mujeres;Total Nacional;01 Andalucía;2022;399
Guinea Ecuatorial;Mujeres;Total Nacional;01 Andalucía;2021;385
Guinea Ecuatorial;Mujeres;Total Nacional;01 Andalucía;2020;377
Guinea Ecuatorial;Mujeres;Total Nacional;01 Andalucía;2019;341
Guinea Ecuatorial;Mujeres;Total Nacional;01 Andalucía;2018;303
Guinea Ecuatorial;Mujeres;Total Nacional;02 Aragón;2022;507
Guinea Ecuatorial;Mujeres;Total Nacional;02 Aragón;2021;495
Guinea Ecuatorial;Mujeres;Total Nacional;02 Aragón;2020;530
Guinea Ecuatorial;Mujeres;Total Nacional;02 Aragón;2019;514
Guinea Ecuatorial;Mujeres;Total Nacional;02 Aragón;2018;477
Guinea Ecuatorial;Mujeres;Total Nacional;03 Asturias, Principado de;2022;92
Guinea Ecuatorial;Mujeres;Total Nacional;03 Asturias, Principado de;2021;106
Guinea Ecuatorial;Mujeres;Total Nacional;03 Asturias, Principado de;2020;119
Guinea Ecuatorial;Mujeres;Total Nacional;03 Asturias, Principado de;2019;116
Guinea Ecuatorial;Mujeres;Total Nacional;03 Asturias, Principado de;2018;121
Guinea Ecuatorial;Mujeres;Total Nacional;04 Balears, Illes;2022;130
Guinea Ecuatorial;Mujeres;Total Nacional;04 Balears, Illes;2021;151
Guinea Ecuatorial;Mujeres;Total Nacional;04 Balears, Illes;2020;164
Guinea Ecuatorial;Mujeres;Total Nacional;04 Balears, Illes;2019;160
Guinea Ecuatorial;Mujeres;Total Nacional;04 Balears, Illes;2018;170
Guinea Ecuatorial;Mujeres;Total Nacional;05 Canarias;2022;185
Guinea Ecuatorial;Mujeres;Total Nacional;05 Canarias;2021;189
Guinea Ecuatorial;Mujeres;Total Nacional;05 Canarias;2020;215
Guinea Ecuatorial;Mujeres;Total Nacional;05 Canarias;2019;224
Guinea Ecuatorial;Mujeres;Total Nacional;05 Canarias;2018;236
