Nacionalidad;Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Año;Total
AMÉRICA DEL NORTE;Mujeres;Total Nacional;19 Melilla;2022;27
AMÉRICA DEL NORTE;Mujeres;Total Nacional;19 Melilla;2021;29
AMÉRICA DEL NORTE;Mujeres;Total Nacional;19 Melilla;2020;29
AMÉRICA DEL NORTE;Mujeres;Total Nacional;19 Melilla;2019;22
AMÉRICA DEL NORTE;Mujeres;Total Nacional;19 Melilla;2018;19
AMÉRICA DEL SUR;Hombres;Total Nacional;01 Andalucía;2022;43.337
AMÉRICA DEL SUR;Hombres;Total Nacional;01 Andalucía;2021;41.160
AMÉRICA DEL SUR;Hombres;Total Nacional;01 Andalucía;2020;40.221
AMÉRICA DEL SUR;Hombres;Total Nacional;01 Andalucía;2019;33.856
AMÉRICA DEL SUR;Hombres;Total Nacional;01 Andalucía;2018;30.166
AMÉRICA DEL SUR;Hombres;Total Nacional;02 Aragón;2022;10.306
AMÉRICA DEL SUR;Hombres;Total Nacional;02 Aragón;2021;9.815
AMÉRICA DEL SUR;Hombres;Total Nacional;02 Aragón;2020;9.388
AMÉRICA DEL SUR;Hombres;Total Nacional;02 Aragón;2019;7.707
AMÉRICA DEL SUR;Hombres;Total Nacional;02 Aragón;2018;6.693
AMÉRICA DEL SUR;Hombres;Total Nacional;03 Asturias, Principado de;2022;5.844
AMÉRICA DEL SUR;Hombres;Total Nacional;03 Asturias, Principado de;2021;5.588
AMÉRICA DEL SUR;Hombres;Total Nacional;03 Asturias, Principado de;2020;5.387
AMÉRICA DEL SUR;Hombres;Total Nacional;03 Asturias, Principado de;2019;4.267
AMÉRICA DEL SUR;Hombres;Total Nacional;03 Asturias, Principado de;2018;3.804
AMÉRICA DEL SUR;Hombres;Total Nacional;04 Balears, Illes;2022;22.667
AMÉRICA DEL SUR;Hombres;Total Nacional;04 Balears, Illes;2021;22.900
AMÉRICA DEL SUR;Hombres;Total Nacional;04 Balears, Illes;2020;23.020
AMÉRICA DEL SUR;Hombres;Total Nacional;04 Balears, Illes;2019;19.733
AMÉRICA DEL SUR;Hombres;Total Nacional;04 Balears, Illes;2018;17.310
AMÉRICA DEL SUR;Hombres;Total Nacional;05 Canarias;2022;22.754
AMÉRICA DEL SUR;Hombres;Total Nacional;05 Canarias;2021;23.373
AMÉRICA DEL SUR;Hombres;Total Nacional;05 Canarias;2020;23.865
AMÉRICA DEL SUR;Hombres;Total Nacional;05 Canarias;2019;20.578
AMÉRICA DEL SUR;Hombres;Total Nacional;05 Canarias;2018;17.620
AMÉRICA DEL SUR;Hombres;Total Nacional;06 Cantabria;2022;4.953
AMÉRICA DEL SUR;Hombres;Total Nacional;06 Cantabria;2021;4.698
AMÉRICA DEL SUR;Hombres;Total Nacional;06 Cantabria;2020;4.561
AMÉRICA DEL SUR;Hombres;Total Nacional;06 Cantabria;2019;3.775
AMÉRICA DEL SUR;Hombres;Total Nacional;06 Cantabria;2018;3.357
AMÉRICA DEL SUR;Hombres;Total Nacional;07 Castilla y León;2022;13.841
AMÉRICA DEL SUR;Hombres;Total Nacional;07 Castilla y León;2021;13.187
AMÉRICA DEL SUR;Hombres;Total Nacional;07 Castilla y León;2020;12.310
AMÉRICA DEL SUR;Hombres;Total Nacional;07 Castilla y León;2019;9.553
AMÉRICA DEL SUR;Hombres;Total Nacional;07 Castilla y León;2018;8.065
AMÉRICA DEL SUR;Hombres;Total Nacional;08 Castilla - La Mancha;2022;18.376
AMÉRICA DEL SUR;Hombres;Total Nacional;08 Castilla - La Mancha;2021;17.511
AMÉRICA DEL SUR;Hombres;Total Nacional;08 Castilla - La Mancha;2020;16.531
AMÉRICA DEL SUR;Hombres;Total Nacional;08 Castilla - La Mancha;2019;13.069
AMÉRICA DEL SUR;Hombres;Total Nacional;08 Castilla - La Mancha;2018;11.127
AMÉRICA DEL SUR;Hombres;Total Nacional;09 Cataluña;2022;112.828
AMÉRICA DEL SUR;Hombres;Total Nacional;09 Cataluña;2021;109.351
AMÉRICA DEL SUR;Hombres;Total Nacional;09 Cataluña;2020;109.965
AMÉRICA DEL SUR;Hombres;Total Nacional;09 Cataluña;2019;95.056
AMÉRICA DEL SUR;Hombres;Total Nacional;09 Cataluña;2018;85.611
AMÉRICA DEL SUR;Hombres;Total Nacional;10 Comunitat Valenciana;2022;61.618
AMÉRICA DEL SUR;Hombres;Total Nacional;10 Comunitat Valenciana;2021;57.239
AMÉRICA DEL SUR;Hombres;Total Nacional;10 Comunitat Valenciana;2020;55.890
AMÉRICA DEL SUR;Hombres;Total Nacional;10 Comunitat Valenciana;2019;46.653
AMÉRICA DEL SUR;Hombres;Total Nacional;10 Comunitat Valenciana;2018;40.686
AMÉRICA DEL SUR;Hombres;Total Nacional;11 Extremadura;2022;2.394
AMÉRICA DEL SUR;Hombres;Total Nacional;11 Extremadura;2021;2.287
AMÉRICA DEL SUR;Hombres;Total Nacional;11 Extremadura;2020;2.173
AMÉRICA DEL SUR;Hombres;Total Nacional;11 Extremadura;2019;1.776
AMÉRICA DEL SUR;Hombres;Total Nacional;11 Extremadura;2018;1.575
AMÉRICA DEL SUR;Hombres;Total Nacional;12 Galicia;2022;18.408
AMÉRICA DEL SUR;Hombres;Total Nacional;12 Galicia;2021;17.149
AMÉRICA DEL SUR;Hombres;Total Nacional;12 Galicia;2020;16.570
AMÉRICA DEL SUR;Hombres;Total Nacional;12 Galicia;2019;13.313
AMÉRICA DEL SUR;Hombres;Total Nacional;12 Galicia;2018;10.849
AMÉRICA DEL SUR;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;133.314
AMÉRICA DEL SUR;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;129.932
AMÉRICA DEL SUR;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;126.131
AMÉRICA DEL SUR;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;106.524
AMÉRICA DEL SUR;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;93.482
AMÉRICA DEL SUR;Hombres;Total Nacional;14 Murcia, Región de;2022;21.102
AMÉRICA DEL SUR;Hombres;Total Nacional;14 Murcia, Región de;2021;21.232
AMÉRICA DEL SUR;Hombres;Total Nacional;14 Murcia, Región de;2020;21.720
AMÉRICA DEL SUR;Hombres;Total Nacional;14 Murcia, Región de;2019;20.856
AMÉRICA DEL SUR;Hombres;Total Nacional;14 Murcia, Región de;2018;20.991
AMÉRICA DEL SUR;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;7.646
AMÉRICA DEL SUR;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;7.244
AMÉRICA DEL SUR;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;7.049
AMÉRICA DEL SUR;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;5.794
AMÉRICA DEL SUR;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;4.924
AMÉRICA DEL SUR;Hombres;Total Nacional;16 País Vasco;2022;20.859
AMÉRICA DEL SUR;Hombres;Total Nacional;16 País Vasco;2021;20.047
AMÉRICA DEL SUR;Hombres;Total Nacional;16 País Vasco;2020;19.122
AMÉRICA DEL SUR;Hombres;Total Nacional;16 País Vasco;2019;16.069
AMÉRICA DEL SUR;Hombres;Total Nacional;16 País Vasco;2018;14.198
AMÉRICA DEL SUR;Hombres;Total Nacional;17 Rioja, La;2022;3.313
AMÉRICA DEL SUR;Hombres;Total Nacional;17 Rioja, La;2021;3.199
AMÉRICA DEL SUR;Hombres;Total Nacional;17 Rioja, La;2020;2.984
AMÉRICA DEL SUR;Hombres;Total Nacional;17 Rioja, La;2019;2.450
AMÉRICA DEL SUR;Hombres;Total Nacional;17 Rioja, La;2018;2.190
AMÉRICA DEL SUR;Hombres;Total Nacional;18 Ceuta;2022;25
AMÉRICA DEL SUR;Hombres;Total Nacional;18 Ceuta;2021;22
AMÉRICA DEL SUR;Hombres;Total Nacional;18 Ceuta;2020;22
AMÉRICA DEL SUR;Hombres;Total Nacional;18 Ceuta;2019;25
AMÉRICA DEL SUR;Hombres;Total Nacional;18 Ceuta;2018;23
AMÉRICA DEL SUR;Hombres;Total Nacional;19 Melilla;2022;59
AMÉRICA DEL SUR;Hombres;Total Nacional;19 Melilla;2021;51
AMÉRICA DEL SUR;Hombres;Total Nacional;19 Melilla;2020;54
AMÉRICA DEL SUR;Hombres;Total Nacional;19 Melilla;2019;45
AMÉRICA DEL SUR;Hombres;Total Nacional;19 Melilla;2018;42
AMÉRICA DEL SUR;Mujeres;Total Nacional;01 Andalucía;2022;59.601
AMÉRICA DEL SUR;Mujeres;Total Nacional;01 Andalucía;2021;56.738
AMÉRICA DEL SUR;Mujeres;Total Nacional;01 Andalucía;2020;55.077
AMÉRICA DEL SUR;Mujeres;Total Nacional;01 Andalucía;2019;46.992
AMÉRICA DEL SUR;Mujeres;Total Nacional;01 Andalucía;2018;41.972
AMÉRICA DEL SUR;Mujeres;Total Nacional;02 Aragón;2022;12.633
AMÉRICA DEL SUR;Mujeres;Total Nacional;02 Aragón;2021;12.116
AMÉRICA DEL SUR;Mujeres;Total Nacional;02 Aragón;2020;11.976
AMÉRICA DEL SUR;Mujeres;Total Nacional;02 Aragón;2019;9.888
AMÉRICA DEL SUR;Mujeres;Total Nacional;02 Aragón;2018;8.532
AMÉRICA DEL SUR;Mujeres;Total Nacional;03 Asturias, Principado de;2022;9.094
AMÉRICA DEL SUR;Mujeres;Total Nacional;03 Asturias, Principado de;2021;8.727
AMÉRICA DEL SUR;Mujeres;Total Nacional;03 Asturias, Principado de;2020;8.489
AMÉRICA DEL SUR;Mujeres;Total Nacional;03 Asturias, Principado de;2019;7.104
AMÉRICA DEL SUR;Mujeres;Total Nacional;03 Asturias, Principado de;2018;6.448
AMÉRICA DEL SUR;Mujeres;Total Nacional;04 Balears, Illes;2022;25.788
AMÉRICA DEL SUR;Mujeres;Total Nacional;04 Balears, Illes;2021;25.854
AMÉRICA DEL SUR;Mujeres;Total Nacional;04 Balears, Illes;2020;26.020
AMÉRICA DEL SUR;Mujeres;Total Nacional;04 Balears, Illes;2019;22.492
AMÉRICA DEL SUR;Mujeres;Total Nacional;04 Balears, Illes;2018;19.996
AMÉRICA DEL SUR;Mujeres;Total Nacional;05 Canarias;2022;29.340
AMÉRICA DEL SUR;Mujeres;Total Nacional;05 Canarias;2021;29.975
AMÉRICA DEL SUR;Mujeres;Total Nacional;05 Canarias;2020;30.400
AMÉRICA DEL SUR;Mujeres;Total Nacional;05 Canarias;2019;26.187
AMÉRICA DEL SUR;Mujeres;Total Nacional;05 Canarias;2018;22.245
AMÉRICA DEL SUR;Mujeres;Total Nacional;06 Cantabria;2022;7.228
AMÉRICA DEL SUR;Mujeres;Total Nacional;06 Cantabria;2021;7.023
AMÉRICA DEL SUR;Mujeres;Total Nacional;06 Cantabria;2020;6.880
AMÉRICA DEL SUR;Mujeres;Total Nacional;06 Cantabria;2019;5.826
AMÉRICA DEL SUR;Mujeres;Total Nacional;06 Cantabria;2018;5.213
AMÉRICA DEL SUR;Mujeres;Total Nacional;07 Castilla y León;2022;19.230
AMÉRICA DEL SUR;Mujeres;Total Nacional;07 Castilla y León;2021;18.333
AMÉRICA DEL SUR;Mujeres;Total Nacional;07 Castilla y León;2020;17.438
AMÉRICA DEL SUR;Mujeres;Total Nacional;07 Castilla y León;2019;13.882
AMÉRICA DEL SUR;Mujeres;Total Nacional;07 Castilla y León;2018;11.949
AMÉRICA DEL SUR;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;23.073
AMÉRICA DEL SUR;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;21.933
AMÉRICA DEL SUR;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;20.838
AMÉRICA DEL SUR;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;16.883
AMÉRICA DEL SUR;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;14.384
AMÉRICA DEL SUR;Mujeres;Total Nacional;09 Cataluña;2022;134.993
AMÉRICA DEL SUR;Mujeres;Total Nacional;09 Cataluña;2021;132.025
AMÉRICA DEL SUR;Mujeres;Total Nacional;09 Cataluña;2020;134.836
AMÉRICA DEL SUR;Mujeres;Total Nacional;09 Cataluña;2019;117.862
AMÉRICA DEL SUR;Mujeres;Total Nacional;09 Cataluña;2018;106.488
AMÉRICA DEL SUR;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;75.121
AMÉRICA DEL SUR;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;69.455
AMÉRICA DEL SUR;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;68.150
AMÉRICA DEL SUR;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;57.401
AMÉRICA DEL SUR;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;49.609
AMÉRICA DEL SUR;Mujeres;Total Nacional;11 Extremadura;2022;3.957
AMÉRICA DEL SUR;Mujeres;Total Nacional;11 Extremadura;2021;3.859
AMÉRICA DEL SUR;Mujeres;Total Nacional;11 Extremadura;2020;3.701
AMÉRICA DEL SUR;Mujeres;Total Nacional;11 Extremadura;2019;3.163
AMÉRICA DEL SUR;Mujeres;Total Nacional;11 Extremadura;2018;2.950
AMÉRICA DEL SUR;Mujeres;Total Nacional;12 Galicia;2022;27.933
AMÉRICA DEL SUR;Mujeres;Total Nacional;12 Galicia;2021;26.482
AMÉRICA DEL SUR;Mujeres;Total Nacional;12 Galicia;2020;25.646
AMÉRICA DEL SUR;Mujeres;Total Nacional;12 Galicia;2019;21.202
AMÉRICA DEL SUR;Mujeres;Total Nacional;12 Galicia;2018;18.006
AMÉRICA DEL SUR;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;159.624
AMÉRICA DEL SUR;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;157.314
AMÉRICA DEL SUR;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;155.541
AMÉRICA DEL SUR;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;132.607
AMÉRICA DEL SUR;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;116.752
AMÉRICA DEL SUR;Mujeres;Total Nacional;14 Murcia, Región de;2022;22.438
AMÉRICA DEL SUR;Mujeres;Total Nacional;14 Murcia, Región de;2021;22.493
AMÉRICA DEL SUR;Mujeres;Total Nacional;14 Murcia, Región de;2020;23.360
AMÉRICA DEL SUR;Mujeres;Total Nacional;14 Murcia, Región de;2019;22.323
AMÉRICA DEL SUR;Mujeres;Total Nacional;14 Murcia, Región de;2018;21.945
AMÉRICA DEL SUR;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;9.215
AMÉRICA DEL SUR;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;8.660
AMÉRICA DEL SUR;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;8.511
AMÉRICA DEL SUR;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;6.935
AMÉRICA DEL SUR;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;5.861
AMÉRICA DEL SUR;Mujeres;Total Nacional;16 País Vasco;2022;26.602
AMÉRICA DEL SUR;Mujeres;Total Nacional;16 País Vasco;2021;25.934
AMÉRICA DEL SUR;Mujeres;Total Nacional;16 País Vasco;2020;25.642
AMÉRICA DEL SUR;Mujeres;Total Nacional;16 País Vasco;2019;21.957
AMÉRICA DEL SUR;Mujeres;Total Nacional;16 País Vasco;2018;19.984
AMÉRICA DEL SUR;Mujeres;Total Nacional;17 Rioja, La;2022;4.256
AMÉRICA DEL SUR;Mujeres;Total Nacional;17 Rioja, La;2021;4.126
AMÉRICA DEL SUR;Mujeres;Total Nacional;17 Rioja, La;2020;3.906
AMÉRICA DEL SUR;Mujeres;Total Nacional;17 Rioja, La;2019;3.272
AMÉRICA DEL SUR;Mujeres;Total Nacional;17 Rioja, La;2018;2.963
AMÉRICA DEL SUR;Mujeres;Total Nacional;18 Ceuta;2022;59
AMÉRICA DEL SUR;Mujeres;Total Nacional;18 Ceuta;2021;59
AMÉRICA DEL SUR;Mujeres;Total Nacional;18 Ceuta;2020;65
AMÉRICA DEL SUR;Mujeres;Total Nacional;18 Ceuta;2019;76
AMÉRICA DEL SUR;Mujeres;Total Nacional;18 Ceuta;2018;68
AMÉRICA DEL SUR;Mujeres;Total Nacional;19 Melilla;2022;71
AMÉRICA DEL SUR;Mujeres;Total Nacional;19 Melilla;2021;74
AMÉRICA DEL SUR;Mujeres;Total Nacional;19 Melilla;2020;78
AMÉRICA DEL SUR;Mujeres;Total Nacional;19 Melilla;2019;80
AMÉRICA DEL SUR;Mujeres;Total Nacional;19 Melilla;2018;86
ASIA;Hombres;Total Nacional;01 Andalucía;2022;21.794
ASIA;Hombres;Total Nacional;01 Andalucía;2021;21.769
ASIA;Hombres;Total Nacional;01 Andalucía;2020;22.142
ASIA;Hombres;Total Nacional;01 Andalucía;2019;21.177
ASIA;Hombres;Total Nacional;01 Andalucía;2018;20.210
ASIA;Hombres;Total Nacional;02 Aragón;2022;5.981
ASIA;Hombres;Total Nacional;02 Aragón;2021;5.888
ASIA;Hombres;Total Nacional;02 Aragón;2020;5.846
ASIA;Hombres;Total Nacional;02 Aragón;2019;5.317
ASIA;Hombres;Total Nacional;02 Aragón;2018;4.874
ASIA;Hombres;Total Nacional;03 Asturias, Principado de;2022;1.368
ASIA;Hombres;Total Nacional;03 Asturias, Principado de;2021;1.353
ASIA;Hombres;Total Nacional;03 Asturias, Principado de;2020;1.397
ASIA;Hombres;Total Nacional;03 Asturias, Principado de;2019;1.351
ASIA;Hombres;Total Nacional;03 Asturias, Principado de;2018;1.327
ASIA;Hombres;Total Nacional;04 Balears, Illes;2022;8.071
ASIA;Hombres;Total Nacional;04 Balears, Illes;2021;8.597
ASIA;Hombres;Total Nacional;04 Balears, Illes;2020;8.657
ASIA;Hombres;Total Nacional;04 Balears, Illes;2019;8.064
ASIA;Hombres;Total Nacional;04 Balears, Illes;2018;7.387
ASIA;Hombres;Total Nacional;05 Canarias;2022;9.590
ASIA;Hombres;Total Nacional;05 Canarias;2021;10.064
ASIA;Hombres;Total Nacional;05 Canarias;2020;10.310
ASIA;Hombres;Total Nacional;05 Canarias;2019;9.991
ASIA;Hombres;Total Nacional;05 Canarias;2018;9.682
ASIA;Hombres;Total Nacional;06 Cantabria;2022;1.127
ASIA;Hombres;Total Nacional;06 Cantabria;2021;1.086
ASIA;Hombres;Total Nacional;06 Cantabria;2020;1.078
ASIA;Hombres;Total Nacional;06 Cantabria;2019;1.056
ASIA;Hombres;Total Nacional;06 Cantabria;2018;1.029
ASIA;Hombres;Total Nacional;07 Castilla y León;2022;3.838
ASIA;Hombres;Total Nacional;07 Castilla y León;2021;3.783
ASIA;Hombres;Total Nacional;07 Castilla y León;2020;3.815
ASIA;Hombres;Total Nacional;07 Castilla y León;2019;3.561
ASIA;Hombres;Total Nacional;07 Castilla y León;2018;3.332
ASIA;Hombres;Total Nacional;08 Castilla - La Mancha;2022;4.955
ASIA;Hombres;Total Nacional;08 Castilla - La Mancha;2021;5.028
ASIA;Hombres;Total Nacional;08 Castilla - La Mancha;2020;5.067
ASIA;Hombres;Total Nacional;08 Castilla - La Mancha;2019;4.781
ASIA;Hombres;Total Nacional;08 Castilla - La Mancha;2018;4.457
ASIA;Hombres;Total Nacional;09 Cataluña;2022;106.250
ASIA;Hombres;Total Nacional;09 Cataluña;2021;108.523
ASIA;Hombres;Total Nacional;09 Cataluña;2020;110.033
ASIA;Hombres;Total Nacional;09 Cataluña;2019;100.718
ASIA;Hombres;Total Nacional;09 Cataluña;2018;92.698
ASIA;Hombres;Total Nacional;10 Comunitat Valenciana;2022;32.397
ASIA;Hombres;Total Nacional;10 Comunitat Valenciana;2021;32.708
ASIA;Hombres;Total Nacional;10 Comunitat Valenciana;2020;33.600
ASIA;Hombres;Total Nacional;10 Comunitat Valenciana;2019;31.477
ASIA;Hombres;Total Nacional;10 Comunitat Valenciana;2018;29.683
ASIA;Hombres;Total Nacional;11 Extremadura;2022;1.306
ASIA;Hombres;Total Nacional;11 Extremadura;2021;1.298
ASIA;Hombres;Total Nacional;11 Extremadura;2020;1.271
ASIA;Hombres;Total Nacional;11 Extremadura;2019;1.275
ASIA;Hombres;Total Nacional;11 Extremadura;2018;1.262
ASIA;Hombres;Total Nacional;12 Galicia;2022;3.460
ASIA;Hombres;Total Nacional;12 Galicia;2021;3.260
ASIA;Hombres;Total Nacional;12 Galicia;2020;3.122
ASIA;Hombres;Total Nacional;12 Galicia;2019;2.958
ASIA;Hombres;Total Nacional;12 Galicia;2018;2.833
ASIA;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;51.164
ASIA;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;53.522
ASIA;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;54.016
ASIA;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;51.389
ASIA;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;48.994
ASIA;Hombres;Total Nacional;14 Murcia, Región de;2022;4.845
ASIA;Hombres;Total Nacional;14 Murcia, Región de;2021;4.793
ASIA;Hombres;Total Nacional;14 Murcia, Región de;2020;4.813
ASIA;Hombres;Total Nacional;14 Murcia, Región de;2019;4.645
ASIA;Hombres;Total Nacional;14 Murcia, Región de;2018;4.395
ASIA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;1.894
ASIA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;1.792
ASIA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;1.783
ASIA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;1.622
ASIA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;1.474
ASIA;Hombres;Total Nacional;16 País Vasco;2022;8.881
ASIA;Hombres;Total Nacional;16 País Vasco;2021;8.855
ASIA;Hombres;Total Nacional;16 País Vasco;2020;8.764
ASIA;Hombres;Total Nacional;16 País Vasco;2019;8.305
ASIA;Hombres;Total Nacional;16 País Vasco;2018;8.107
ASIA;Hombres;Total Nacional;17 Rioja, La;2022;1.834
ASIA;Hombres;Total Nacional;17 Rioja, La;2021;1.836
ASIA;Hombres;Total Nacional;17 Rioja, La;2020;1.855
ASIA;Hombres;Total Nacional;17 Rioja, La;2019;1.779
ASIA;Hombres;Total Nacional;17 Rioja, La;2018;1.787
ASIA;Hombres;Total Nacional;18 Ceuta;2022;87
ASIA;Hombres;Total Nacional;18 Ceuta;2021;82
ASIA;Hombres;Total Nacional;18 Ceuta;2020;83
ASIA;Hombres;Total Nacional;18 Ceuta;2019;85
ASIA;Hombres;Total Nacional;18 Ceuta;2018;95
ASIA;Hombres;Total Nacional;19 Melilla;2022;38
ASIA;Hombres;Total Nacional;19 Melilla;2021;42
ASIA;Hombres;Total Nacional;19 Melilla;2020;40
ASIA;Hombres;Total Nacional;19 Melilla;2019;33
ASIA;Hombres;Total Nacional;19 Melilla;2018;37
ASIA;Mujeres;Total Nacional;01 Andalucía;2022;20.017
ASIA;Mujeres;Total Nacional;01 Andalucía;2021;19.657
ASIA;Mujeres;Total Nacional;01 Andalucía;2020;19.673
ASIA;Mujeres;Total Nacional;01 Andalucía;2019;18.679
ASIA;Mujeres;Total Nacional;01 Andalucía;2018;17.764
ASIA;Mujeres;Total Nacional;02 Aragón;2022;4.535
ASIA;Mujeres;Total Nacional;02 Aragón;2021;4.325
ASIA;Mujeres;Total Nacional;02 Aragón;2020;4.307
ASIA;Mujeres;Total Nacional;02 Aragón;2019;4.035
ASIA;Mujeres;Total Nacional;02 Aragón;2018;3.712
ASIA;Mujeres;Total Nacional;03 Asturias, Principado de;2022;1.282
ASIA;Mujeres;Total Nacional;03 Asturias, Principado de;2021;1.277
ASIA;Mujeres;Total Nacional;03 Asturias, Principado de;2020;1.253
ASIA;Mujeres;Total Nacional;03 Asturias, Principado de;2019;1.206
ASIA;Mujeres;Total Nacional;03 Asturias, Principado de;2018;1.182
ASIA;Mujeres;Total Nacional;04 Balears, Illes;2022;6.577
ASIA;Mujeres;Total Nacional;04 Balears, Illes;2021;6.598
ASIA;Mujeres;Total Nacional;04 Balears, Illes;2020;6.495
ASIA;Mujeres;Total Nacional;04 Balears, Illes;2019;6.110
ASIA;Mujeres;Total Nacional;04 Balears, Illes;2018;5.681
ASIA;Mujeres;Total Nacional;05 Canarias;2022;9.250
ASIA;Mujeres;Total Nacional;05 Canarias;2021;9.502
ASIA;Mujeres;Total Nacional;05 Canarias;2020;9.655
ASIA;Mujeres;Total Nacional;05 Canarias;2019;9.375
ASIA;Mujeres;Total Nacional;05 Canarias;2018;9.062
ASIA;Mujeres;Total Nacional;06 Cantabria;2022;984
ASIA;Mujeres;Total Nacional;06 Cantabria;2021;930
ASIA;Mujeres;Total Nacional;06 Cantabria;2020;922
ASIA;Mujeres;Total Nacional;06 Cantabria;2019;865
ASIA;Mujeres;Total Nacional;06 Cantabria;2018;821
ASIA;Mujeres;Total Nacional;07 Castilla y León;2022;3.572
ASIA;Mujeres;Total Nacional;07 Castilla y León;2021;3.500
ASIA;Mujeres;Total Nacional;07 Castilla y León;2020;3.454
ASIA;Mujeres;Total Nacional;07 Castilla y León;2019;3.281
ASIA;Mujeres;Total Nacional;07 Castilla y León;2018;3.086
ASIA;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;4.275
ASIA;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;4.235
ASIA;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;4.267
ASIA;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;4.063
ASIA;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;3.789
ASIA;Mujeres;Total Nacional;09 Cataluña;2022;78.596
ASIA;Mujeres;Total Nacional;09 Cataluña;2021;76.930
ASIA;Mujeres;Total Nacional;09 Cataluña;2020;77.239
ASIA;Mujeres;Total Nacional;09 Cataluña;2019;71.787
ASIA;Mujeres;Total Nacional;09 Cataluña;2018;66.909
ASIA;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;24.649
ASIA;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;23.816
ASIA;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;23.722
ASIA;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;22.179
ASIA;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;20.583
ASIA;Mujeres;Total Nacional;11 Extremadura;2022;1.083
ASIA;Mujeres;Total Nacional;11 Extremadura;2021;1.071
ASIA;Mujeres;Total Nacional;11 Extremadura;2020;1.051
ASIA;Mujeres;Total Nacional;11 Extremadura;2019;1.062
ASIA;Mujeres;Total Nacional;11 Extremadura;2018;1.058
ASIA;Mujeres;Total Nacional;12 Galicia;2022;2.773
ASIA;Mujeres;Total Nacional;12 Galicia;2021;2.639
ASIA;Mujeres;Total Nacional;12 Galicia;2020;2.558
ASIA;Mujeres;Total Nacional;12 Galicia;2019;2.423
ASIA;Mujeres;Total Nacional;12 Galicia;2018;2.318
ASIA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;52.886
ASIA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;54.676
ASIA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;54.693
ASIA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;51.838
ASIA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;48.899
ASIA;Mujeres;Total Nacional;14 Murcia, Región de;2022;3.533
ASIA;Mujeres;Total Nacional;14 Murcia, Región de;2021;3.383
ASIA;Mujeres;Total Nacional;14 Murcia, Región de;2020;3.394
ASIA;Mujeres;Total Nacional;14 Murcia, Región de;2019;3.215
